ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2327,2327,Sanjay Reddy,54,8,4,3,2
2328,2328,Rajesh Bhat,55,1,5,4,1
2329,2329,Anita Singh,56,2,6,5,2
2330,2330,Priya Sharma,57,3,7,1,1
2331,2331,Rahul Joshi,58,4,1,2,2
2332,2332,Deepak Reddy,59,5,2,3,1
2333,2333,Aisha Bhat,60,6,3,4,2
2334,2334,Siddharth Singh,61,7,4,5,1
2335,2335,Meena Sharma,62,8,5,1,2
2336,2336,Kavita Joshi,63,1,6,2,1
2337,2337,Sanjay Reddy,64,2,7,3,2
2338,2338,Rajesh Bhat,65,3,1,4,1
2339,2339,Anita Singh,66,4,2,5,2
2340,2340,Priya Sharma,22,5,3,1,1
2341,2341,Rahul Joshi,23,6,4,2,2
2342,2342,Deepak Reddy,24,7,5,3,1
2343,2343,Aisha Bhat,25,8,6,4,2
2344,2344,Siddharth Singh,26,1,7,5,1
2345,2345,Meena Sharma,27,2,1,1,2
2346,2346,Kavita Joshi,28,3,2,2,1
2347,2347,Sanjay Reddy,29,4,3,3,2
2348,2348,Rajesh Bhat,30,5,4,4,1
2349,2349,Anita Singh,31,6,5,5,2
2350,2350,Priya Sharma,32,7,6,1,1
2351,2351,Rahul Joshi,33,8,7,2,2
2352,2352,Deepak Reddy,34,1,1,3,1
2353,2353,Aisha Bhat,35,2,2,4,2
2354,2354,Siddharth Singh,36,3,3,5,1
2355,2355,Meena Sharma,37,4,4,1,2
2356,2356,Kavita Joshi,38,5,5,2,1
2357,2357,Sanjay Reddy,39,6,6,3,2
2358,2358,Rajesh Bhat,40,7,7,4,1
2359,2359,Anita Singh,41,8,1,5,2
2360,2360,Priya Sharma,42,1,2,1,1
2361,2361,Rahul Joshi,43,2,3,2,2
2362,2362,Deepak Reddy,44,3,4,3,1
2363,2363,Aisha Bhat,45,4,5,4,2
2364,2364,Siddharth Singh,46,5,6,5,1
2365,2365,Meena Sharma,47,6,7,1,2
2366,2366,Kavita Joshi,48,7,1,2,1
2367,2367,Sanjay Reddy,49,8,2,3,2
2368,2368,Rajesh Bhat,50,1,3,4,1
2369,2369,Anita Singh,51,2,4,5,2
2370,2370,Priya Sharma,52,3,5,1,1
2371,2371,Rahul Joshi,53,4,6,2,2
2372,2372,Deepak Reddy,54,5,7,3,1
2373,2373,Aisha Bhat,55,6,1,4,2
2374,2374,Siddharth Singh,56,7,2,5,1
2375,2375,Meena Sharma,57,8,3,1,2
2376,2376,Kavita Joshi,58,1,4,2,1
2377,2377,Sanjay Reddy,59,2,5,3,2
2378,2378,Rajesh Bhat,60,3,6,4,1
2379,2379,Anita Singh,61,4,7,5,2
2380,2380,Priya Sharma,62,5,1,1,1
2381,2381,Rahul Joshi,63,6,2,2,2
2382,2382,Deepak Reddy,64,7,3,3,1
2383,2383,Aisha Bhat,65,8,4,4,2
2384,2384,Siddharth Singh,66,1,5,5,1
2385,2385,Meena Sharma,22,2,6,1,2
2386,2386,Kavita Joshi,23,3,7,2,1
2387,2387,Sanjay Reddy,24,4,1,3,2
2388,2388,Rajesh Bhat,25,5,2,4,1
2389,2389,Anita Singh,26,6,3,5,2
2390,2390,Priya Sharma,27,7,4,1,1
2391,2391,Rahul Joshi,28,8,5,2,2
2392,2392,Deepak Reddy,29,1,6,3,1
2393,2393,Aisha Bhat,30,2,7,4,2
2394,2394,Siddharth Singh,31,3,1,5,1
2395,2395,Meena Sharma,32,4,2,1,2
2396,2396,Kavita Joshi,33,5,3,2,1
2397,2397,Sanjay Reddy,34,6,4,3,2
2398,2398,Rajesh Bhat,35,7,5,4,1
2399,2399,Anita Singh,36,8,6,5,2
2400,2400,Priya Sharma,37,1,7,1,1
2401,2401,Rahul Joshi,38,2,1,2,2
2402,2402,Deepak Reddy,39,3,2,3,1
2403,2403,Aisha Bhat,40,4,3,4,2
2404,2404,Siddharth Singh,41,5,4,5,1
2405,2405,Meena Sharma,42,6,5,1,2
2406,2406,Kavita Joshi,43,7,6,2,1
2407,2407,Sanjay Reddy,44,8,7,3,2
2408,2408,Rajesh Bhat,45,1,1,4,1
2409,2409,Anita Singh,46,2,2,5,2
2410,2410,Priya Sharma,47,3,3,1,1
2411,2411,Rahul Joshi,48,4,4,2,2
2412,2412,Deepak Reddy,49,5,5,3,1
2413,2413,Aisha Bhat,50,6,6,4,2
2414,2414,Siddharth Singh,51,7,7,5,1
2415,2415,Meena Sharma,52,8,1,1,2
2416,2416,Kavita Joshi,53,1,2,2,1
2417,2417,Sanjay Reddy,54,2,3,3,2
2418,2418,Rajesh Bhat,55,3,4,4,1
2419,2419,Anita Singh,56,4,5,5,2
2420,2420,Priya Sharma,57,5,6,1,1
2421,2421,Rahul Joshi,58,6,7,2,2
2422,2422,Deepak Reddy,59,7,1,3,1
2423,2423,Aisha Bhat,60,8,2,4,2
2424,2424,Siddharth Singh,61,1,3,5,1
2425,2425,Meena Sharma,62,2,4,1,2
2426,2426,Kavita Joshi,63,3,5,2,1
2427,2427,Sanjay Reddy,64,4,6,3,2
2428,2428,Rajesh Bhat,65,5,7,4,1
2429,2429,Anita Singh,66,6,1,5,2
2430,2430,Priya Sharma,22,7,2,1,1
2431,2431,Rahul Joshi,23,8,3,2,2
2432,2432,Deepak Reddy,24,1,4,3,1
2433,2433,Aisha Bhat,25,2,5,4,2
2434,2434,Siddharth Singh,26,3,6,5,1
2435,2435,Meena Sharma,27,4,7,1,2
2436,2436,Kavita Joshi,28,5,1,2,1
2437,2437,Sanjay Reddy,29,6,2,3,2
2438,2438,Rajesh Bhat,30,7,3,4,1
2439,2439,Anita Singh,31,8,4,5,2
2440,2440,Priya Sharma,32,1,5,1,1
2441,2441,Rahul Joshi,33,2,6,2,2
2442,2442,Deepak Reddy,34,3,7,3,1
2443,2443,Aisha Bhat,35,4,1,4,2
2444,2444,Siddharth Singh,36,5,2,5,1
2445,2445,Meena Sharma,37,6,3,1,2
2446,2446,Kavita Joshi,38,7,4,2,1
2447,2447,Sanjay Reddy,39,8,5,3,2
2448,2448,Rajesh Bhat,40,1,6,4,1
2449,2449,Anita Singh,41,2,7,5,2
2450,2450,Priya Sharma,42,3,1,1,1
2451,2451,Rahul Joshi,43,4,2,2,2
2452,2452,Deepak Reddy,44,5,3,3,1
2453,2453,Aisha Bhat,45,6,4,4,2
2454,2454,Siddharth Singh,46,7,5,5,1
2455,2455,Meena Sharma,47,8,6,1,2
2456,2456,Kavita Joshi,48,1,7,2,1
2457,2457,Sanjay Reddy,49,2,1,3,2
2458,2458,Rajesh Bhat,50,3,2,4,1
2459,2459,Anita Singh,51,4,3,5,2
2460,2460,Priya Sharma,52,5,4,1,1
2461,2461,Rahul Joshi,53,6,5,2,2
2462,2462,Deepak Reddy,54,7,6,3,1
2463,2463,Aisha Bhat,55,8,7,4,2
2464,2464,Siddharth Singh,56,1,1,5,1
2465,2465,Meena Sharma,57,2,2,1,2
2466,2466,Kavita Joshi,58,3,3,2,1
2467,2467,Sanjay Reddy,59,4,4,3,2
2468,2468,Rajesh Bhat,60,5,5,4,1
2469,2469,Anita Singh,61,6,6,5,2
2470,2470,Priya Sharma,62,7,7,1,1
2471,2471,Rahul Joshi,63,8,1,2,2
2472,2472,Deepak Reddy,64,1,2,3,1
2473,2473,Aisha Bhat,65,2,3,4,2
2474,2474,Siddharth Singh,66,3,4,5,1
2475,2475,Meena Sharma,22,4,5,1,2
2476,2476,Kavita Joshi,23,5,6,2,1
2477,2477,Sanjay Reddy,24,6,7,3,2
2478,2478,Rajesh Bhat,25,7,1,4,1
2479,2479,Anita Singh,26,8,2,5,2
2480,2480,Priya Sharma,27,1,3,1,1
2481,2481,Rahul Joshi,28,2,4,2,2
2482,2482,Deepak Reddy,29,3,5,3,1
2483,2483,Aisha Bhat,30,4,6,4,2
2484,2484,Siddharth Singh,31,5,7,5,1
2485,2485,Meena Sharma,32,6,1,1,2
2486,2486,Kavita Joshi,33,7,2,2,1
2487,2487,Sanjay Reddy,34,8,3,3,2
2488,2488,Rajesh Bhat,35,1,4,4,1
2489,2489,Anita Singh,36,2,5,5,2
2490,2490,Priya Sharma,37,3,6,1,1
2491,2491,Rahul Joshi,38,4,7,2,2
2492,2492,Deepak Reddy,39,5,1,3,1
2493,2493,Aisha Bhat,40,6,2,4,2
2494,2494,Siddharth Singh,41,7,3,5,1
2495,2495,Meena Sharma,42,8,4,1,2
2496,2496,Kavita Joshi,43,1,5,2,1
2497,2497,Sanjay Reddy,44,2,6,3,2
2498,2498,Rajesh Bhat,45,3,7,4,1
2499,2499,Anita Singh,46,4,1,5,2
2500,2500,Priya Sharma,47,5,2,1,1
2501,2501,Rahul Joshi,48,6,3,2,2
2502,2502,Deepak Reddy,49,7,4,3,1
2503,2503,Aisha Bhat,50,8,5,4,2
2504,2504,Siddharth Singh,51,1,6,5,1
2505,2505,Meena Sharma,52,2,7,1,2
2506,2506,Kavita Joshi,53,3,1,2,1
2507,2507,Sanjay Reddy,54,4,2,3,2
2508,2508,Rajesh Bhat,55,5,3,4,1
2509,2509,Anita Singh,56,6,4,5,2
2510,2510,Priya Sharma,57,7,5,1,1
2511,2511,Rahul Joshi,58,8,6,2,2
2512,2512,Deepak Reddy,59,1,7,3,1
2513,2513,Aisha Bhat,60,2,1,4,2
2514,2514,Siddharth Singh,61,3,2,5,1
2515,2515,Meena Sharma,62,4,3,1,2
2516,2516,Kavita Joshi,63,5,4,2,1
2517,2517,Sanjay Reddy,64,6,5,3,2
2518,2518,Rajesh Bhat,65,7,6,4,1
2519,2519,Anita Singh,66,8,7,5,2
2520,2520,Priya Sharma,22,1,1,1,1
2521,2521,Rahul Joshi,23,2,2,2,2
2522,2522,Deepak Reddy,24,3,3,3,1
2523,2523,Aisha Bhat,25,4,4,4,2
2524,2524,Siddharth Singh,26,5,5,5,1
2525,2525,Meena Sharma,27,6,6,1,2
2526,2526,Kavita Joshi,28,7,7,2,1
2527,2527,Sanjay Reddy,29,8,1,3,2
2528,2528,Rajesh Bhat,30,1,2,4,1
2529,2529,Anita Singh,31,2,3,5,2
2530,2530,Priya Sharma,32,3,4,1,1
2531,2531,Rahul Joshi,33,4,5,2,2
2532,2532,Deepak Reddy,34,5,6,3,1
2533,2533,Aisha Bhat,35,6,7,4,2
2534,2534,Siddharth Singh,36,7,1,5,1
2535,2535,Meena Sharma,37,8,2,1,2
2536,2536,Kavita Joshi,38,1,3,2,1
2537,2537,Sanjay Reddy,39,2,4,3,2
2538,2538,Rajesh Bhat,40,3,5,4,1
2539,2539,Anita Singh,41,4,6,5,2
2540,2540,Priya Sharma,42,5,7,1,1
2541,2541,Rahul Joshi,43,6,1,2,2
2542,2542,Deepak Reddy,44,7,2,3,1
2543,2543,Aisha Bhat,45,8,3,4,2
2544,2544,Siddharth Singh,46,1,4,5,1
2545,2545,Meena Sharma,47,2,5,1,2
2546,2546,Kavita Joshi,48,3,6,2,1
2547,2547,Sanjay Reddy,49,4,7,3,2
2548,2548,Rajesh Bhat,50,5,1,4,1
2549,2549,Anita Singh,51,6,2,5,2
2550,2550,Priya Sharma,52,7,3,1,1
2551,2551,Rahul Joshi,53,8,4,2,2
2552,2552,Deepak Reddy,54,1,5,3,1
2553,2553,Aisha Bhat,55,2,6,4,2
2554,2554,Siddharth Singh,56,3,7,5,1
2555,2555,Meena Sharma,57,4,1,1,2
2556,2556,Kavita Joshi,58,5,2,2,1
2557,2557,Sanjay Reddy,59,6,3,3,2
2558,2558,Rajesh Bhat,60,7,4,4,1
2559,2559,Anita Singh,61,8,5,5,2
2560,2560,Priya Sharma,62,1,6,1,1
2561,2561,Rahul Joshi,63,2,7,2,2
2562,2562,Deepak Reddy,64,3,1,3,1
2563,2563,Aisha Bhat,65,4,2,4,2
2564,2564,Siddharth Singh,66,5,3,5,1
2565,2565,Meena Sharma,22,6,4,1,2
2566,2566,Kavita Joshi,23,7,5,2,1
2567,2567,Sanjay Reddy,24,8,6,3,2
2568,2568,Rajesh Bhat,25,1,7,4,1
2569,2569,Anita Singh,26,2,1,5,2
2570,2570,Priya Sharma,27,3,2,1,1
2571,2571,Rahul Joshi,28,4,3,2,2
2572,2572,Deepak Reddy,29,5,4,3,1
2573,2573,Aisha Bhat,30,6,5,4,2
2574,2574,Siddharth Singh,31,7,6,5,1
2575,2575,Meena Sharma,32,8,7,1,2
2576,2576,Kavita Joshi,33,1,1,2,1
2577,2577,Sanjay Reddy,34,2,2,3,2
2578,2578,Rajesh Bhat,35,3,3,4,1
2579,2579,Anita Singh,36,4,4,5,2
2580,2580,Priya Sharma,37,5,5,1,1
2581,2581,Rahul Joshi,38,6,6,2,2
2582,2582,Deepak Reddy,39,7,7,3,1
2583,2583,Aisha Bhat,40,8,1,4,2
2584,2584,Siddharth Singh,41,1,2,5,1
2585,2585,Meena Sharma,42,2,3,1,2
2586,2586,Kavita Joshi,43,3,4,2,1
2587,2587,Sanjay Reddy,44,4,5,3,2
2588,2588,Rajesh Bhat,45,5,6,4,1
2589,2589,Anita Singh,46,6,7,5,2
2590,2590,Priya Sharma,47,7,1,1,1
2591,2591,Rahul Joshi,48,8,2,2,2
2592,2592,Deepak Reddy,49,1,3,3,1
2593,2593,Aisha Bhat,50,2,4,4,2
2594,2594,Siddharth Singh,51,3,5,5,1
2595,2595,Meena Sharma,52,4,6,1,2
2596,2596,Kavita Joshi,53,5,7,2,1
2597,2597,Sanjay Reddy,54,6,1,3,2
2598,2598,Rajesh Bhat,55,7,2,4,1
2599,2599,Anita Singh,56,8,3,5,2
2600,2600,Priya Sharma,57,1,4,1,1
2601,2601,Rahul Joshi,58,2,5,2,2
2602,2602,Deepak Reddy,59,3,6,3,1
2603,2603,Aisha Bhat,60,4,7,4,2
2604,2604,Siddharth Singh,61,5,1,5,1
2605,2605,Meena Sharma,62,6,2,1,2
2606,2606,Kavita Joshi,63,7,3,2,1
2607,2607,Sanjay Reddy,64,8,4,3,2
2608,2608,Rajesh Bhat,65,1,5,4,1
2609,2609,Anita Singh,66,2,6,5,2
2610,2610,Priya Sharma,22,3,7,1,1
2611,2611,Rahul Joshi,23,4,1,2,2
2612,2612,Deepak Reddy,24,5,2,3,1
2613,2613,Aisha Bhat,25,6,3,4,2
2614,2614,Siddharth Singh,26,7,4,5,1
2615,2615,Meena Sharma,27,8,5,1,2
2616,2616,Kavita Joshi,28,1,6,2,1
2617,2617,Sanjay Reddy,29,2,7,3,2
2618,2618,Rajesh Bhat,30,3,1,4,1
2619,2619,Anita Singh,31,4,2,5,2
2620,2620,Priya Sharma,32,5,3,1,1
2621,2621,Rahul Joshi,33,6,4,2,2
2622,2622,Deepak Reddy,34,7,5,3,1
2623,2623,Aisha Bhat,35,8,6,4,2
2624,2624,Siddharth Singh,36,1,7,5,1
2625,2625,Meena Sharma,37,2,1,1,2
2626,2626,Kavita Joshi,38,3,2,2,1
2627,2627,Sanjay Reddy,39,4,3,3,2
2628,2628,Rajesh Bhat,40,5,4,4,1
2629,2629,Anita Singh,41,6,5,5,2
2630,2630,Priya Sharma,42,7,6,1,1
2631,2631,Rahul Joshi,43,8,7,2,2
2632,2632,Deepak Reddy,44,1,1,3,1
2633,2633,Aisha Bhat,45,2,2,4,2
2634,2634,Siddharth Singh,46,3,3,5,1
2635,2635,Meena Sharma,47,4,4,1,2
2636,2636,Kavita Joshi,48,5,5,2,1
2637,2637,Sanjay Reddy,49,6,6,3,2
2638,2638,Rajesh Bhat,50,7,7,4,1
2639,2639,Anita Singh,51,8,1,5,2
2640,2640,Priya Sharma,52,1,2,1,1
2641,2641,Rahul Joshi,53,2,3,2,2
2642,2642,Deepak Reddy,54,3,4,3,1
2643,2643,Aisha Bhat,55,4,5,4,2
2644,2644,Siddharth Singh,56,5,6,5,1
2645,2645,Meena Sharma,57,6,7,1,2
2646,2646,Kavita Joshi,58,7,1,2,1
2647,2647,Sanjay Reddy,59,8,2,3,2
2648,2648,Rajesh Bhat,60,1,3,4,1
2649,2649,Anita Singh,61,2,4,5,2
2650,2650,Priya Sharma,62,3,5,1,1
2651,2651,Rahul Joshi,63,4,6,2,2
2652,2652,Deepak Reddy,64,5,7,3,1
2653,2653,Aisha Bhat,65,6,1,4,2
2654,2654,Siddharth Singh,66,7,2,5,1
2655,2655,Meena Sharma,22,8,3,1,2
2656,2656,Kavita Joshi,23,1,4,2,1
2657,2657,Sanjay Reddy,24,2,5,3,2
2658,2658,Rajesh Bhat,25,3,6,4,1
2659,2659,Anita Singh,26,4,7,5,2
2660,2660,Priya Sharma,27,5,1,1,1
2661,2661,Rahul Joshi,28,6,2,2,2
2662,2662,Deepak Reddy,29,7,3,3,1
2663,2663,Aisha Bhat,30,8,4,4,2
2664,2664,Siddharth Singh,31,1,5,5,1
2665,2665,Meena Sharma,32,2,6,1,2
2666,2666,Kavita Joshi,33,3,7,2,1
2667,2667,Sanjay Reddy,34,4,1,3,2
2668,2668,Rajesh Bhat,35,5,2,4,1
2669,2669,Anita Singh,36,6,3,5,2
2670,2670,Priya Sharma,37,7,4,1,1
2671,2671,Rahul Joshi,38,8,5,2,2
2672,2672,Deepak Reddy,39,1,6,3,1
2673,2673,Aisha Bhat,40,2,7,4,2
2674,2674,Siddharth Singh,41,3,1,5,1
2675,2675,Meena Sharma,42,4,2,1,2
2676,2676,Kavita Joshi,43,5,3,2,1
2677,2677,Sanjay Reddy,44,6,4,3,2
2678,2678,Rajesh Bhat,45,7,5,4,1
2679,2679,Anita Singh,46,8,6,5,2
2680,2680,Priya Sharma,47,1,7,1,1
2681,2681,Rahul Joshi,48,2,1,2,2
2682,2682,Deepak Reddy,49,3,2,3,1
2683,2683,Aisha Bhat,50,4,3,4,2
2684,2684,Siddharth Singh,51,5,4,5,1
2685,2685,Meena Sharma,52,6,5,1,2
2686,2686,Kavita Joshi,53,7,6,2,1
2687,2687,Sanjay Reddy,54,8,7,3,2
2688,2688,Rajesh Bhat,55,1,1,4,1
2689,2689,Anita Singh,56,2,2,5,2
2690,2690,Priya Sharma,57,3,3,1,1
2691,2691,Rahul Joshi,58,4,4,2,2
2692,2692,Deepak Reddy,59,5,5,3,1
2693,2693,Aisha Bhat,60,6,6,4,2
2694,2694,Siddharth Singh,61,7,7,5,1
2695,2695,Meena Sharma,62,8,1,1,2
2696,2696,Kavita Joshi,63,1,2,2,1
2697,2697,Sanjay Reddy,64,2,3,3,2
2698,2698,Rajesh Bhat,65,3,4,4,1
2699,2699,Anita Singh,66,4,5,5,2
2700,2700,Priya Sharma,22,5,6,1,1
2701,2701,Rahul Joshi,23,6,7,2,2
2702,2702,Deepak Reddy,24,7,1,3,1
2703,2703,Aisha Bhat,25,8,2,4,2
2704,2704,Siddharth Singh,26,1,3,5,1
2705,2705,Meena Sharma,27,2,4,1,2
2706,2706,Kavita Joshi,28,3,5,2,1
2707,2707,Sanjay Reddy,29,4,6,3,2
2708,2708,Rajesh Bhat,30,5,7,4,1
2709,2709,Anita Singh,31,6,1,5,2
2710,2710,Priya Sharma,32,7,2,1,1
2711,2711,Rahul Joshi,33,8,3,2,2
2712,2712,Deepak Reddy,34,1,4,3,1
2713,2713,Aisha Bhat,35,2,5,4,2
2714,2714,Siddharth Singh,36,3,6,5,1
2715,2715,Meena Sharma,37,4,7,1,2
2716,2716,Kavita Joshi,38,5,1,2,1
2717,2717,Sanjay Reddy,39,6,2,3,2
2718,2718,Rajesh Bhat,40,7,3,4,1
2719,2719,Anita Singh,41,8,4,5,2
2720,2720,Priya Sharma,42,1,5,1,1
2721,2721,Rahul Joshi,43,2,6,2,2
2722,2722,Deepak Reddy,44,3,7,3,1
2723,2723,Aisha Bhat,45,4,1,4,2
2724,2724,Siddharth Singh,46,5,2,5,1
2725,2725,Meena Sharma,47,6,3,1,2
2726,2726,Kavita Joshi,48,7,4,2,1
2727,2727,Sanjay Reddy,49,8,5,3,2
2728,2728,Rajesh Bhat,50,1,6,4,1
2729,2729,Anita Singh,51,2,7,5,2
2730,2730,Priya Sharma,52,3,1,1,1
2731,2731,Rahul Joshi,53,4,2,2,2
2732,2732,Deepak Reddy,54,5,3,3,1
2733,2733,Aisha Bhat,55,6,4,4,2
2734,2734,Siddharth Singh,56,7,5,5,1
2735,2735,Meena Sharma,57,8,6,1,2
2736,2736,Kavita Joshi,58,1,7,2,1
2737,2737,Sanjay Reddy,59,2,1,3,2
2738,2738,Rajesh Bhat,60,3,2,4,1
2739,2739,Anita Singh,61,4,3,5,2
2740,2740,Priya Sharma,62,5,4,1,1
2741,2741,Rahul Joshi,63,6,5,2,2
2742,2742,Deepak Reddy,64,7,6,3,1
2743,2743,Aisha Bhat,65,8,7,4,2
2744,2744,Siddharth Singh,66,1,1,5,1
2745,2745,Meena Sharma,22,2,2,1,2
2746,2746,Kavita Joshi,23,3,3,2,1
2747,2747,Sanjay Reddy,24,4,4,3,2
2748,2748,Rajesh Bhat,25,5,5,4,1
2749,2749,Anita Singh,26,6,6,5,2
2750,2750,Priya Sharma,27,7,7,1,1
2751,2751,Rahul Joshi,28,8,1,2,2
2752,2752,Deepak Reddy,29,1,2,3,1
2753,2753,Aisha Bhat,30,2,3,4,2
2754,2754,Siddharth Singh,31,3,4,5,1
2755,2755,Meena Sharma,32,4,5,1,2
2756,2756,Kavita Joshi,33,5,6,2,1
2757,2757,Sanjay Reddy,34,6,7,3,2
2758,2758,Rajesh Bhat,35,7,1,4,1
2759,2759,Anita Singh,36,8,2,5,2
2760,2760,Priya Sharma,37,1,3,1,1
2761,2761,Rahul Joshi,38,2,4,2,2
2762,2762,Deepak Reddy,39,3,5,3,1
2763,2763,Aisha Bhat,40,4,6,4,2
2764,2764,Siddharth Singh,41,5,7,5,1
2765,2765,Meena Sharma,42,6,1,1,2
2766,2766,Kavita Joshi,43,7,2,2,1
2767,2767,Sanjay Reddy,44,8,3,3,2
2768,2768,Rajesh Bhat,45,1,4,4,1
2769,2769,Anita Singh,46,2,5,5,2
2770,2770,Priya Sharma,47,3,6,1,1
2771,2771,Rahul Joshi,48,4,7,2,2
2772,2772,Deepak Reddy,49,5,1,3,1
2773,2773,Aisha Bhat,50,6,2,4,2
2774,2774,Siddharth Singh,51,7,3,5,1
2775,2775,Meena Sharma,52,8,4,1,2
2776,2776,Kavita Joshi,53,1,5,2,1
2777,2777,Sanjay Reddy,54,2,6,3,2
2778,2778,Rajesh Bhat,55,3,7,4,1
2779,2779,Anita Singh,56,4,1,5,2
2780,2780,Priya Sharma,57,5,2,1,1
2781,2781,Rahul Joshi,58,6,3,2,2
2782,2782,Deepak Reddy,59,7,4,3,1
2783,2783,Aisha Bhat,60,8,5,4,2
2784,2784,Siddharth Singh,61,1,6,5,1
2785,2785,Meena Sharma,62,2,7,1,2
2786,2786,Kavita Joshi,63,3,1,2,1
2787,2787,Sanjay Reddy,64,4,2,3,2
2788,2788,Rajesh Bhat,65,5,3,4,1
2789,2789,Anita Singh,66,6,4,5,2
2790,2790,Priya Sharma,22,7,5,1,1
2791,2791,Rahul Joshi,23,8,6,2,2
2792,2792,Deepak Reddy,24,1,7,3,1
2793,2793,Aisha Bhat,25,2,1,4,2
2794,2794,Siddharth Singh,26,3,2,5,1
2795,2795,Meena Sharma,27,4,3,1,2
2796,2796,Kavita Joshi,28,5,4,2,1
2797,2797,Sanjay Reddy,29,6,5,3,2
2798,2798,Rajesh Bhat,30,7,6,4,1
2799,2799,Anita Singh,31,8,7,5,2
2800,2800,Priya Sharma,32,1,1,1,1
2801,2801,Rahul Joshi,33,2,2,2,2
2802,2802,Deepak Reddy,34,3,3,3,1
2803,2803,Aisha Bhat,35,4,4,4,2
2804,2804,Siddharth Singh,36,5,5,5,1
2805,2805,Meena Sharma,37,6,6,1,2
2806,2806,Kavita Joshi,38,7,7,2,1
2807,2807,Sanjay Reddy,39,8,1,3,2
2808,2808,Rajesh Bhat,40,1,2,4,1
2809,2809,Anita Singh,41,2,3,5,2
2810,2810,Priya Sharma,42,3,4,1,1
2811,2811,Rahul Joshi,43,4,5,2,2
2812,2812,Deepak Reddy,44,5,6,3,1
2813,2813,Aisha Bhat,45,6,7,4,2
2814,2814,Siddharth Singh,46,7,1,5,1
2815,2815,Meena Sharma,47,8,2,1,2
2816,2816,Kavita Joshi,48,1,3,2,1
2817,2817,Sanjay Reddy,49,2,4,3,2
2818,2818,Rajesh Bhat,50,3,5,4,1
2819,2819,Anita Singh,51,4,6,5,2
2820,2820,Priya Sharma,52,5,7,1,1
2821,2821,Rahul Joshi,53,6,1,2,2
2822,2822,Deepak Reddy,54,7,2,3,1
2823,2823,Aisha Bhat,55,8,3,4,2
2824,2824,Siddharth Singh,56,1,4,5,1
2825,2825,Meena Sharma,57,2,5,1,2
2826,2826,Kavita Joshi,58,3,6,2,1
2827,2827,Sanjay Reddy,59,4,7,3,2
2828,2828,Rajesh Bhat,60,5,1,4,1
2829,2829,Anita Singh,61,6,2,5,2
2830,2830,Priya Sharma,62,7,3,1,1
2831,2831,Rahul Joshi,63,8,4,2,2
2832,2832,Deepak Reddy,64,1,5,3,1
2833,2833,Aisha Bhat,65,2,6,4,2
2834,2834,Siddharth Singh,66,3,7,5,1
2835,2835,Meena Sharma,22,4,1,1,2
2836,2836,Kavita Joshi,23,5,2,2,1
2837,2837,Sanjay Reddy,24,6,3,3,2
2838,2838,Rajesh Bhat,25,7,4,4,1
2839,2839,Anita Singh,26,8,5,5,2
2840,2840,Priya Sharma,27,1,6,1,1
2841,2841,Rahul Joshi,28,2,7,2,2
2842,2842,Deepak Reddy,29,3,1,3,1
2843,2843,Aisha Bhat,30,4,2,4,2
2844,2844,Siddharth Singh,31,5,3,5,1
2845,2845,Meena Sharma,32,6,4,1,2
2846,2846,Kavita Joshi,33,7,5,2,1
2847,2847,Sanjay Reddy,34,8,6,3,2
2848,2848,Rajesh Bhat,35,1,7,4,1
2849,2849,Anita Singh,36,2,1,5,2
2850,2850,Priya Sharma,37,3,2,1,1
2851,2851,Rahul Joshi,38,4,3,2,2
2852,2852,Deepak Reddy,39,5,4,3,1
2853,2853,Aisha Bhat,40,6,5,4,2
2854,2854,Siddharth Singh,41,7,6,5,1
2855,2855,Meena Sharma,42,8,7,1,2
2856,2856,Kavita Joshi,43,1,1,2,1
2857,2857,Sanjay Reddy,44,2,2,3,2
2858,2858,Rajesh Bhat,45,3,3,4,1
2859,2859,Anita Singh,46,4,4,5,2
2860,2860,Priya Sharma,47,5,5,1,1
2861,2861,Rahul Joshi,48,6,6,2,2
2862,2862,Deepak Reddy,49,7,7,3,1
2863,2863,Aisha Bhat,50,8,1,4,2
2864,2864,Siddharth Singh,51,1,2,5,1
2865,2865,Meena Sharma,52,2,3,1,2
2866,2866,Kavita Joshi,53,3,4,2,1
2867,2867,Sanjay Reddy,54,4,5,3,2
2868,2868,Rajesh Bhat,55,5,6,4,1
2869,2869,Anita Singh,56,6,7,5,2
2870,2870,Priya Sharma,57,7,1,1,1
2871,2871,Rahul Joshi,58,8,2,2,2
2872,2872,Deepak Reddy,59,1,3,3,1
2873,2873,Aisha Bhat,60,2,4,4,2
2874,2874,Siddharth Singh,61,3,5,5,1
2875,2875,Meena Sharma,62,4,6,1,2
2876,2876,Kavita Joshi,63,5,7,2,1
2877,2877,Sanjay Reddy,64,6,1,3,2
2878,2878,Rajesh Bhat,65,7,2,4,1
2879,2879,Anita Singh,66,8,3,5,2
2880,2880,Priya Sharma,22,1,4,1,1
2881,2881,Rahul Joshi,23,2,5,2,2
2882,2882,Deepak Reddy,24,3,6,3,1
2883,2883,Aisha Bhat,25,4,7,4,2
2884,2884,Siddharth Singh,26,5,1,5,1
2885,2885,Meena Sharma,27,6,2,1,2
2886,2886,Kavita Joshi,28,7,3,2,1
2887,2887,Sanjay Reddy,29,8,4,3,2
2888,2888,Rajesh Bhat,30,1,5,4,1
